Image_ID,Question_Type,Question,Ground_Truth,BAN_Prediction,BLIP2_Prediction,BAN_Correct,BLIP2_Correct
xmlab503/source.jpg,OPEN,How much damage will be caused to the body taking such an image?,None,None,None,True,True
xmlab505/source.jpg,OPEN,What imaging modality was used?,MRI,MRI,MRI,True,True
xmlab505/source.jpg,CLOSED,Is this an MRI image with T2 weighted?,No,No,Yes,True,False
xmlab505/source.jpg,CLOSED,Is this a transverse section?,Yes,Yes,Yes,True,True
xmlab505/source.jpg,OPEN,Where does the picture show?,Head,Head,Head,True,True
xmlab505/source.jpg,CLOSED,"Which lobe is abnormal,left or right?",Right,Right,Right,True,True
xmlab505/source.jpg,CLOSED,Is this a study of the head?,Yes,Yes,Yes,True,True
xmlab505/source.jpg,CLOSED,Is/Are there abnormalities in the patient's right brain lobe?,Yes,Yes,Yes,True,True
xmlab505/source.jpg,OPEN,How many kinds of abnormalities are there in this image?,3,3,3,True,True
xmlab505/source.jpg,OPEN,How to treat the most severe disease in this image?,"Medical treatment, supportive treatment, surgical treatment","Medical treatment, supportive treatment, surgical treatment","Medical treatment, supportive treatment, surgical treatment",True,True
xmlab510/source.jpg,CLOSED,"Which type of modality is shown about this image, MRI, CT or X-Ray?",MRI,MRI,MRI,True,True
xmlab510/source.jpg,CLOSED,Is this an MRI image with T1 weighted?,Yes,Yes,No,True,False
xmlab510/source.jpg,CLOSED,Is this a transverse plane?,Yes,Yes,Yes,True,True
xmlab510/source.jpg,OPEN,Which part do the organs in this image locate from the aspect of the whole body?,Head,Head,Head,True,True
xmlab510/source.jpg,OPEN,What organ system is primarily present in this image?,Head,Head,Head,True,True
xmlab510/source.jpg,CLOSED,Is the brain healthy?,Yes,Yes,No,True,False
xmlab510/source.jpg,OPEN,How many kinds of abnormalities are there in this image?,0,3,3,False,False
xmlab517/source.jpg,OPEN,What modality is used to take this image?,MRI,MRI,MRI,True,True
xmlab517/source.jpg,OPEN,What type of MRI is shown in this image?,T1,T1,T1,True,True
xmlab517/source.jpg,CLOSED,Is this a transverse section?,Yes,Yes,Yes,True,True
xmlab517/source.jpg,CLOSED,Do the organs in the image exist in the head?,Yes,Yes,Yes,True,True
xmlab517/source.jpg,CLOSED,"Which hemisphere is abnormal,left or right?",Right,Right,Right,True,True
xmlab517/source.jpg,CLOSED,Is this a study of the head?,Yes,Yes,Yes,True,True
xmlab517/source.jpg,CLOSED,Can brain edema be observed in the picture?,Yes,Yes,Yes,True,True
xmlab517/source.jpg,OPEN,How much damage will be caused to the body taking such an image?,None,None,None,True,True
xmlab518/source.jpg,CLOSED,Is this an MRI?,Yes,Yes,Yes,True,True
xmlab518/source.jpg,CLOSED,Is this an MRI image with T1 weighted?,Yes,Yes,No,True,False
xmlab518/source.jpg,OPEN,What scanning plane does this image belong to?,Transverse Plane,Transverse Plane,Transverse Plane,True,True
xmlab518/source.jpg,OPEN,Which part of the human body is the organ located in the image?,Head,Head,Head,True,True
xmlab518/source.jpg,OPEN,Where is the brain edema located?,Lower Right Lobe,Right Lobe,Lower Right Lobe,False,True
xmlab518/source.jpg,OPEN,Which organ system is imaged?,Head,Head,Head,True,True
xmlab518/source.jpg,OPEN,What diseases are included in the picture?,"Brain Edema, Brain Enhancing Tumor, Brain Non-enhancing Tumor","Brain Edema, Brain Enhancing Tumor, Brain Non-enhancing Tumor","Brain Edema, Brain Enhancing Tumor, Brain Non-enhancing Tumor",True,True
xmlab518/source.jpg,OPEN,How many kinds of abnormalities are there in this image?,3,3,3,True,True
xmlab518/source.jpg,OPEN,What is the main cause of the disease on the right lobe of brain in this picture?,"Brain embryonic tissue dysplasia, genetic factors, chemical factors","Brain embryonic tissue dysplasia, genetic factors, chemical factors","Brain embryonic tissue dysplasia, genetic factors, chemical factors",True,True
xmlab522/source.jpg,CLOSED,Is this a CT?,No,No,No,True,True
xmlab522/source.jpg,CLOSED,Is this an MRI image with T2 weighted?,No,No,No,True,True
xmlab522/source.jpg,OPEN,What is the scanning plane of this image?,Transverse Plane,Transverse Plane,Transverse Plane,True,True
xmlab522/source.jpg,CLOSED,Do the organs in the image exist in the head?,Yes,Yes,Yes,True,True
xmlab522/source.jpg,CLOSED,"Which hemisphere is abnormal,left or right?",Right,Right,Right,True,True
xmlab522/source.jpg,CLOSED,Is this a study of the chest?,No,No,No,True,True
xmlab522/source.jpg,CLOSED,Does the patient have brain tumor?,Yes,Yes,Yes,True,True
xmlab522/source.jpg,CLOSED,Is brain tumor white or gray relative to other tissues?,White,White,White,True,True
xmlab522/source.jpg,OPEN,What kind of symptoms will the disease on the upper right lobe of brain in the picture bring to the patient?,"Visual impairment, vomiting, tinnitus, increased intracranial pressure","Visual impairment, vomiting, tinnitus, increased intracranial pressure","Visual impairment, vomiting, tinnitus, increased intracranial pressure",True,True
xmlab536/source.jpg,OPEN,Which part of the human body is the organ located in the image?,Abdomen,Abdomen,Abdomen,True,True
xmlab536/source.jpg,OPEN,Which is the kidney in this image?,Symmetrical to the bottom spine,Symmetrical to the bottom spine,Symmetrical to the bottom spine,True,True
xmlab536/source.jpg,OPEN,What organ system is pictured?,Abdomen,Abdomen,Abdomen,True,True
xmlab536/source.jpg,CLOSED,Are/Is there kidneys in the picture?,Yes,No,No,False,False
xmlab536/source.jpg,CLOSED,Does the temporal lobe appear in this image?,No,No,No,True,True
xmlab536/source.jpg,CLOSED,"Which is the biggest in this image,spleen,left kidney or liver?",Liver,Liver,Liver,True,True
xmlab536/source.jpg,OPEN,How many lungs have existed in this image?,0,2,2,False,False
xmlab536/source.jpg,OPEN,What is the effect of the organ on the left of this picture?,"Biotransformation, detoxification","Biotransformation, detoxification",Breathe,True,False
xmlab536/source.jpg,OPEN,Which organs/organ is part of the digestive system in this image?,"Colon, Small Bowel","Colon, Small Bowel","Colon, Small Bowel",True,True
xmlab536/source.jpg,OPEN,Which organs/organ in the picture belong to the digestive system?,"Colon, Small Bowel","Colon, Small Bowel","Colon, Small Bowel",True,True
xmlab536/source.jpg,CLOSED,Does the picture contain the organ that could be used for discharging waste?,Yes,Yes,No,True,False
xmlab536/source.jpg,CLOSED,Are there organs in the picture that can promote blood flow?,No,No,No,True,True
xmlab540/source.jpg,OPEN,In what plane is this image scanned?,Transverse Plane,Transverse Plane,Transverse Plane,True,True
xmlab540/source.jpg,OPEN,Where does the image represent in the body?,Abdomen,Abdomen,Top,True,False
xmlab540/source.jpg,CLOSED,Is this a study of the abdomen?,Yes,Yes,Yes,True,True
xmlab540/source.jpg,CLOSED,Does the stomach appear in the image?,No,No,Yes,True,False
xmlab540/source.jpg,CLOSED,Does the larynx appear in the image?,No,No,No,True,True
xmlab540/source.jpg,OPEN,How many existing kidneys in this image?,1,2,0,False,False
xmlab540/source.jpg,OPEN,Which organs/organ is part of the urinary system in this image?,Kidney,Kidney,Kidney,True,True
xmlab540/source.jpg,CLOSED,Do any of the organs in the picture belong to the circulatory system?,No,No,No,True,True
xmlab540/source.jpg,CLOSED,Do any of the organs in the picture belong to the urinary system?,Yes,Yes,Yes,True,True
xmlab544/source.jpg,OPEN,What type of medical image is this?,CT,CT,CT,True,True
xmlab544/source.jpg,CLOSED,Is this a coronal plane?,No,No,No,True,True
xmlab544/source.jpg,OPEN,Where is the spinal cord in this image?,Bottom,Bottom,Bottom,True,True
xmlab544/source.jpg,CLOSED,Is this a study of the abdomen?,Yes,Yes,Yes,True,True
xmlab544/source.jpg,CLOSED,Does the larynx appear in the image?,No,No,No,True,True
xmlab544/source.jpg,CLOSED,Does the picture contain bladder?,No,No,No,True,True
xmlab544/source.jpg,CLOSED,"Which is bigger in this image,colon or liver?",Liver,Liver,Liver,True,True
xmlab544/source.jpg,OPEN,How many organs are there in this image?,6,5,6,False,True
xmlab544/source.jpg,OPEN,What is the effect of the black organ on the lower right of this picture?,Breathe,Breathe,Breathe,True,True
xmlab544/source.jpg,OPEN,Which organs/organ in the picture belong to the respiratory system?,Lung,Lung,Lung,True,True
xmlab544/source.jpg,CLOSED,Are there organs in the picture that can secrete enzymes?,No,Yes,Yes,False,False
xmlab544/source.jpg,CLOSED,Do any of the organs in the picture belong to the nervous system?,Yes,Yes,Yes,True,True
xmlab546/source.jpg,OPEN,In what plane is this image scanned?,Transverse Plane,Transverse Plane,Transverse Plane,True,True
xmlab546/source.jpg,CLOSED,"Where is the spleen in this image, right or lower right?",Lower Right,Right,Right,False,False
xmlab546/source.jpg,OPEN,What is the organ system visualized?,Abdomen,Abdomen,Abdomen,True,True
xmlab546/source.jpg,CLOSED,Does the picture contain duodenum?,No,No,Yes,True,False
xmlab546/source.jpg,CLOSED,Does the picture contain colon?,Yes,No,No,False,False
xmlab546/source.jpg,CLOSED,"Which is smaller in this image,liver or left lung?",Left Lung,Liver,Liver,False,False
xmlab546/source.jpg,OPEN,How many existing heart in this image?,0,0,0,True,True
xmlab546/source.jpg,OPEN,What is the effect of the organ on the top of this image?,"Biotransformation, detoxification","Absorb nutrients, secrete enzymes, digest food",Breathe,False,False
xmlab546/source.jpg,OPEN,Which organs/organ in the picture belong to the urinary system?,Kidney,Kidney,Lung,True,False
xmlab546/source.jpg,OPEN,Which organs/organ in the picture belong to the nervous system?,Spinal cord,Spinal cord,Spinal cord,True,True
xmlab546/source.jpg,CLOSED,Does the picture contain the organ that could promote blood flow?,No,No,No,True,True
xmlab546/source.jpg,CLOSED,Do any of the organs in the picture belong to the digestive system?,Yes,Yes,Yes,True,True
xmlab552/source.jpg,OPEN,Which part of the body does this image belong to?,Abdomen,Abdomen,Abdomen,True,True
xmlab552/source.jpg,OPEN,Where is the small bowel in this image?,Top,Top,Top,True,True
xmlab552/source.jpg,OPEN,What organ is the gray part on the right of the image?,Small Bowel,Spleen,Small Bowel,False,True
xmlab552/source.jpg,CLOSED,Does the picture contain colon?,No,No,Yes,True,False
xmlab552/source.jpg,CLOSED,Are/Is there kidneys in the picture?,Yes,Yes,Yes,True,True
xmlab552/source.jpg,CLOSED,"Which is bigger in this image, small bowel or kidney?",Small bowel,Small Bowel,Small Bowel,False,False
xmlab552/source.jpg,OPEN,How many organs are there in this image?,3,5,5,False,False
xmlab552/source.jpg,OPEN,What is the shape of spinal cord in this image?,Circular,Circular,Circular,True,True
xmlab552/source.jpg,OPEN,Which organs/organ is part of the nervous system in this image?,Spinal cord,Spinal cord,Spinal cord,True,True
xmlab552/source.jpg,CLOSED,Are there organs in the picture that can detoxicate?,No,No,Yes,True,False
xmlab552/source.jpg,CLOSED,Does the picture contain the tissue that is related with remembering things?,No,No,No,True,True
xmlab555/source.jpg,CLOSED,Do the organs in the image exist in the abdomen?,Yes,No,No,False,False
xmlab555/source.jpg,CLOSED,"Where is the left kidney in this image, right or lower right?",Lower Right,Upper Left,Left,False,False
xmlab555/source.jpg,OPEN,What is the leftmost organ in this image?,Small Bowel,Liver,Liver,False,False
xmlab555/source.jpg,CLOSED,Does the temporal lobe appear in this image?,No,No,No,True,True
xmlab555/source.jpg,CLOSED,Does the ears exist in this picture?,No,No,No,True,True
xmlab555/source.jpg,CLOSED,"Which is smaller in this image,kidney or spinal cord?",Spinal cord,Kidney,Kidney,False,False
xmlab555/source.jpg,OPEN,How many kidneys have existed in this image?,2,2,0,True,False
xmlab555/source.jpg,OPEN,What is the shape of left kidney in the picture?,Oval,Oval,Oval,True,True
xmlab555/source.jpg,OPEN,How much damage will be caused to the body taking such an image?,Much,Much,Much,True,True
xmlab555/source.jpg,CLOSED,Do any of the organs in the picture belong to the lymphatic system?,No,No,No,True,True
xmlab555/source.jpg,CLOSED,Does the picture contain the organ that could be used for discharging waste?,Yes,No,No,False,False
xmlab563/source.jpg,OPEN,Where is the duodenum existing in this image?,Center,Upper Right,Top,False,False
xmlab563/source.jpg,OPEN,What is the organ system visualized?,Abdomen,Abdomen,Abdomen,True,True
xmlab563/source.jpg,CLOSED,Does the picture contain colon?,No,No,No,True,True
xmlab563/source.jpg,CLOSED,Does the picture contain bladder?,No,No,No,True,True
xmlab563/source.jpg,CLOSED,"Which is smaller in this image,liver or right kidney?",Right Kidney,Liver,Liver,False,False
xmlab563/source.jpg,OPEN,How many existing heart in this image?,0,0,0,True,True
xmlab563/source.jpg,OPEN,What is the shape of spinal cord in this image?,Circular,Circular,Circular,True,True
xmlab563/source.jpg,OPEN,What is the function of the organ on the top of this image?,"Absorb nutrients, secrete enzymes, digest food","Absorb nutrients, secrete enzymes, digest food","Absorb nutrients, secrete enzymes, digest food",True,True
xmlab563/source.jpg,OPEN,Which organs/organ is part of the urinary system in this image?,Kidney,Kidney,Kidney,True,True
xmlab563/source.jpg,CLOSED,Do any of the organs in the picture belong to the urinary system?,Yes,Yes,Yes,True,True
xmlab563/source.jpg,CLOSED,Does the picture contain the organ that could receive sound?,No,No,No,True,True
xmlab566/source.jpg,OPEN,What imaging modality was used?,CT,CT,CT,True,True
xmlab566/source.jpg,OPEN,Where is the spleen in this image?,Right,Right,Right,True,True
xmlab566/source.jpg,OPEN,What is the organ on the top of the body in this image?,Small Bowel,Liver,Stomach,False,False
xmlab566/source.jpg,CLOSED,Does the picture contain bladder?,No,No,No,True,True
xmlab566/source.jpg,CLOSED,Are/Is there kidneys in the picture?,Yes,No,No,False,False
xmlab566/source.jpg,CLOSED,"Which is bigger in this image,small bowel or liver?",Small Bowel,Liver,Liver,False,False
xmlab566/source.jpg,OPEN,How many organs are there in this image?,6,5,6,False,True
xmlab566/source.jpg,OPEN,What is the effect of the gray organ on the left of this picture?,"Biotransformation, detoxification","Biotransformation, detoxification","Biotransformation, detoxification",True,True
xmlab566/source.jpg,OPEN,Which organs/organ in the picture belong to the nervous system?,Spinal cord,Spinal cord,Spinal cord,True,True
xmlab566/source.jpg,CLOSED,Are there organs in the picture that can discharge waste?,Yes,Yes,No,True,False
xmlab566/source.jpg,CLOSED,Are there any organs used for breathing in this image?,No,No,No,True,True
xmlab569/source.jpg,OPEN,What modality is shown in this image?,CT,CT,CT,True,True
xmlab569/source.jpg,CLOSED,Do the organs in the image exist in the chest?,No,No,Yes,True,False
xmlab569/source.jpg,CLOSED,"Where is the spleen in this image, right or lower right?",Right,Right,Right,True,True
xmlab569/source.jpg,OPEN,What is the leftmost organ in this image?,Liver,Liver,Liver,True,True
xmlab569/source.jpg,CLOSED,Does the lung exist in this picture?,No,No,No,True,True
xmlab569/source.jpg,CLOSED,Does the picture contain spinal cord?,Yes,Yes,Yes,True,True
xmlab569/source.jpg,CLOSED,"Which is smaller in this image,spleen or right kidney?",Right Kidney,Spleen,Liver,False,False
xmlab569/source.jpg,OPEN,How many kidneys does the image have?,2,0,0,False,False
xmlab569/source.jpg,OPEN,What is the function of the rightmost organ in this picture?,Improve the body's immunity,"Absorb water, excrete body waste",Breathe,False,False
xmlab569/source.jpg,OPEN,Which organs/organ in the picture belong to the urinary system?,Kidney,Kidney,Kidney,True,True
xmlab569/source.jpg,CLOSED,Does the picture contain the organ which has the effect of detoxicating?,Yes,Yes,Yes,True,True
xmlab569/source.jpg,CLOSED,Does the picture contain the organ which has the effect of discharging waste?,Yes,Yes,No,True,False
xmlab587/source.jpg,CLOSED,Is this image taken via X-Ray?,No,Yes,No,False,True
xmlab587/source.jpg,OPEN,What is the scanning plane of this image?,Transverse Plane,Transverse  Plane,Transverse Plane,False,True
xmlab587/source.jpg,OPEN,What is the organ system visualized?,Chest,Abdomen,Abdomen,False,False
xmlab587/source.jpg,CLOSED,Does the trachea exist in this picture?,No,No,No,True,True
xmlab587/source.jpg,CLOSED,Are/Is there kidneys in the picture?,No,No,No,True,True
xmlab587/source.jpg,CLOSED,"Which is bigger in this image, heart or right lung?",Right lung,Right Lung,Heart,False,False
xmlab587/source.jpg,OPEN,How many lungs are shown in this image?,2,2,2,True,True
xmlab587/source.jpg,OPEN,What is the effect of the black organ on the left of this picture?,Breathe,Breathe,Breathe,True,True
xmlab587/source.jpg,CLOSED,Does the picture contain the tissue that is related with remembering things?,No,Yes,No,False,True
xmlab587/source.jpg,CLOSED,Does the picture contain the organ that could receive sound?,No,No,No,True,True
xmlab592/source.jpg,CLOSED,Is this sagittal plane?,No,No,No,True,True
xmlab592/source.jpg,CLOSED,Is there an esophagus in this image?,No,Yes,No,False,True
xmlab592/source.jpg,CLOSED,Does the picture contain mandible?,No,No,No,True,True
xmlab592/source.jpg,OPEN,What is the function of the organ on the top of this image?,Promote Blood Flow,Promote Blood Flow,Promote Blood Flow,True,True
xmlab592/source.jpg,CLOSED,Do any of the organs in the picture belong to the respiratory system?,Yes,Yes,Yes,True,True
xmlab592/source.jpg,CLOSED,Does the picture contain the organ which has the effect of digesting food?,No,No,No,True,True
xmlab597/source.jpg,CLOSED,Is this an MRI scan?,No,No,No,True,True
xmlab597/source.jpg,OPEN,Which part of the body does this image belong to?,Chest,Chest,Chest,True,True
xmlab597/source.jpg,CLOSED,Is there an esophagus in this image?,Yes,Yes,No,True,False
xmlab597/source.jpg,OPEN,What is the function of the rightmost organ in this picture?,Breathe,Breathe,Breathe,True,True
xmlab597/source.jpg,OPEN,Which organs/organ is part of the circulatory system in this image?,Heart,Heart,Heart,True,True
xmlab597/source.jpg,CLOSED,Does the picture contain the organ that could be used for digesting food?,No,No,No,True,True
xmlab597/source.jpg,CLOSED,Do any of the organs in the picture belong to the circulatory system?,Yes,No,No,False,False
xmlab609/source.jpg,OPEN,Where does the picture show?,Pelvic Cavity,Pelvic Cavity,Pelvic Cavity,True,True
xmlab609/source.jpg,OPEN,What tissue is the white part on the right of the image?,Left Femoral Head,Left Femoral Head,Bladder,True,False
xmlab609/source.jpg,CLOSED,Does the larynx appear in the image?,No,No,No,True,True
xmlab609/source.jpg,CLOSED,Does the picture contain bladder?,Yes,Yes,Yes,True,True
xmlab609/source.jpg,OPEN,What color is the small bowel in the picture?,Gray,Dark Gray,Dark Gray,False,False
xmlab609/source.jpg,CLOSED,"Which is bigger in this image, rectum or small bowel?",Small Bowel,Small Bowel,Bladder,True,False
xmlab609/source.jpg,OPEN,How many femoral heads are shown in this image?,2,2,2,True,True
xmlab609/source.jpg,OPEN,What is the function of the organ on the bottom of this picture?,"Store feces, excrete feces","Store feces, excrete feces","Store feces, excrete feces",True,True
xmlab609/source.jpg,OPEN,Which organs/organ is part of the urinary system in this image?,Bladder,Bladder,Bladder,True,True
xmlab61/source.jpg,OPEN,What modality is used to take this image?,MRI,MRI,MRI,True,True
xmlab61/source.jpg,OPEN,Which part of the body does this image belong to?,Brain,Brain,Brain,True,True
xmlab61/source.jpg,OPEN,What is the mr weighting in this image?,T2,T2,T2,True,True
xmlab61/source.jpg,OPEN,What is the main organ in the image?,Brain,Brain,Brain,True,True
xmlab61/source.jpg,OPEN,What is the largest organ in the picture?,Brain,Brain,Brain,True,True
xmlab61/source.jpg,CLOSED,Does the picture contain brian?,Yes,Yes,Yes,True,True
xmlab61/source.jpg,OPEN,What diseases are included in the picture?,Brain Edema,"Brain Tumor, Brain Edema","Brain Tumor, Brain Edema",False,False
xmlab61/source.jpg,CLOSED,Is the brain healthy?,No,Yes,No,False,True
xmlab61/source.jpg,OPEN,Where is/are the abnormality located?,Upper,Lower Left,Upper Right,False,False
xmlab613/source.jpg,CLOSED,Do the organs in the image exist in the pelvic cavity?,Yes,Yes,Yes,True,True
xmlab613/source.jpg,CLOSED,Is this a study of the pelvic cavity?,Yes,Yes,Yes,True,True
xmlab613/source.jpg,CLOSED,Are/Is there kidneys in the picture?,No,Yes,No,False,True
xmlab613/source.jpg,CLOSED,Is there femoral head in this picture?,Yes,Yes,No,True,False
xmlab613/source.jpg,CLOSED,"Which is the biggest in this image, bladder, small bowel or rectum?",Bladder,Bladder,Bladder,True,True
xmlab613/source.jpg,OPEN,How many femoral heads are shown in this image?,2,2,2,True,True
xmlab613/source.jpg,OPEN,How much damage will be caused to the body taking such an image?,Much,Much,Much,True,True
xmlab613/source.jpg,OPEN,Which organs/organ in the picture belong to the urinary system?,Bladder,Bladder,Bladder,True,True
xmlab613/source.jpg,CLOSED,Does the picture contain the organ which has the effect of digesting food?,Yes,Yes,Yes,True,True
xmlab613/source.jpg,CLOSED,Does the picture contain the organ that could receive sound?,No,No,No,True,True
xmlab624/source.jpg,OPEN,What scanning plane does this image belong to?,Transverse Plane,Transverse Plane,Transverse Plane,True,True
xmlab624/source.jpg,OPEN,Which part do the organs in this image locate from the aspect of the whole body?,Pelvic Cavity,Pelvic Cavity,Pelvic Cavity,True,True
xmlab624/source.jpg,OPEN,What organ is the gray part on the center of the image?,Small Bowel,Bladder,Small Bowel,False,True
xmlab624/source.jpg,CLOSED,Does the bladder appear in this image?,No,No,No,True,True
xmlab624/source.jpg,CLOSED,Does the colon appear in the image?,Yes,No,Yes,False,True
xmlab624/source.jpg,CLOSED,"Which is smaller in this image, colon or small bowel?",Colon,Colon,Colon,True,True
xmlab624/source.jpg,OPEN,What is the function of the organ on the center of this picture?,"Absorb nutrients, secrete enzymes, digest food","Store feces, excrete feces","Absorb nutrients, secrete enzymes, digest food",False,True
xmlab624/source.jpg,CLOSED,Does the picture contain the organ which has the effect of storing urine?,No,No,No,True,True
xmlab625/source.jpg,CLOSED,Do the organs in the image exist in the head?,No,No,Yes,True,False
xmlab625/source.jpg,CLOSED,Is this a study of the abdomen?,No,No,No,True,True
xmlab625/source.jpg,CLOSED,Is there small bowel in this image?,Yes,Yes,Yes,True,True
xmlab625/source.jpg,OPEN,What color is the small bowel in the picture?,Gray,Dark Gray,Dark Gray,False,False
xmlab625/source.jpg,OPEN,What is the effect of the gray organ on the center of this picture?,"Absorb nutrients, secrete enzymes, digest food","Store feces, excrete feces",Store urine,False,False
xmlab625/source.jpg,CLOSED,Do any of the organs in the picture belong to the urinary system?,No,Yes,Yes,False,False
xmlab636/source.jpg,OPEN,What scanning plane does this image belong to?,Transverse Plane,Transverse Plane,Transverse Plane,True,True
xmlab636/source.jpg,CLOSED,Do the organs in the image exist in the pelvic cavity?,Yes,Yes,Yes,True,True
xmlab636/source.jpg,CLOSED,Does the picture contain spinal cord?,Yes,Yes,Yes,True,True
xmlab636/source.jpg,CLOSED,Do any of the organs in the picture belong to the digestive system?,Yes,Yes,Yes,True,True
xmlab639/source.jpg,CLOSED,Do the organs in the image exist in the chest?,No,No,No,True,True
xmlab639/source.jpg,CLOSED,Is this a study of the pelvic cavity?,Yes,Yes,Yes,True,True
xmlab639/source.jpg,OPEN,What is the largest organ in the picture?,Colon,Small Bowel,Small Bowel,False,False
xmlab639/source.jpg,CLOSED,Do any of the organs in the picture belong to the digestive system?,Yes,Yes,Yes,True,True
xmlab639/source.jpg,CLOSED,Does the picture contain the organ that could be used for digesting food?,Yes,No,Yes,False,True
xmlab84/source.jpg,OPEN,What modality is used to take this image?,CT,CT,CT,True,True
xmlab84/source.jpg,OPEN,Which part of the body does this image belong to?,Chest,Chest,Chest,True,True
xmlab84/source.jpg,OPEN,What is the main organ in the image?,"Lung, Liver, Heart","Lung, Heart","Lung, Heart",False,False
xmlab84/source.jpg,OPEN,What is the largest organ in the picture?,Lung,Lung,Lung,True,True
xmlab84/source.jpg,CLOSED,Does the picture contain liver?,Yes,Yes,Yes,True,True
xmlab84/source.jpg,CLOSED,Does the picture contain lung?,Yes,Yes,Yes,True,True
xmlab84/source.jpg,CLOSED,Does the picture contain heart?,Yes,Yes,Yes,True,True
xmlab84/source.jpg,CLOSED,Is the lung healthy?,Yes,Yes,No,True,False
xmlab84/source.jpg,CLOSED,"Which is the biggest in this image,lung,liver or heart?",Lung,Lung,Lung,True,True
xmlab92/source.jpg,OPEN,What modality is used to take this image?,CT,CT,CT,True,True
xmlab92/source.jpg,OPEN,Which part of the body does this image belong to?,Chest,Chest,Chest,True,True
xmlab92/source.jpg,OPEN,What is the main organ in the image?,Lung,Lung,Lung,True,True
xmlab92/source.jpg,OPEN,What is the largest organ in the picture?,Lung,Lung,Lung,True,True
xmlab92/source.jpg,CLOSED,Does the picture contain liver?,No,No,No,True,True
xmlab92/source.jpg,CLOSED,Does the picture contain lung?,Yes,Yes,Yes,True,True
xmlab92/source.jpg,CLOSED,Does the picture contain heart?,No,No,No,True,True
xmlab92/source.jpg,OPEN,What diseases are included in the picture?,None,None,None,True,True
xmlab92/source.jpg,CLOSED,Is the lung healthy?,Yes,Yes,Yes,True,True
